"id_bnvd";"libelle_bnvd";"cas_bnvd";"index_eupdb";"libelle_eupdb";"cas_eupdb";"etat_reg_1107_2009";"date_approbation";"date_expiration_approbation";"evaluation_risque_par";"em_rapporteur";"co_em_rapporteur";"legislations_anciennes";"legislations_actives";"autorisations_pays";"autorisation_france"
"419_sub_bnvd";"huile essentielle de girofle";"84961-50-2";"298";"Plant oils / Clove oil";"84961-50-2";"Approuvée";"2009-09-01";"2022-08-31
2026-01-31";"EFSA";"MT";"";"";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32008L0127:EN:NOT"">2008/127/EC</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32008L0127:EN:NOT"">2008/127/EC</a>; <a href=""http://data.europa.eu/eli/reg_impl/2022/708/oj"">Reg. (EU) 2022/708</a>; <a href=""http://data.europa.eu/eli/reg_impl/2023/1446/oj"">Reg. (EU) 2023/1446</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32014R0141:EN:NOT"">Reg. (EU) No 141/2014</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32014R0141:EN:NOT"">Reg. (EU) No 141/2014</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1531303737095&uri=CELEX:32017R0195"">Reg. (Eu) 2017/195</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1531303737095&uri=CELEX:32017R0195"">Reg. (Eu) 2017/195</a>";"CY, EL, ES, FR, IT, PT";"Oui"
"420_sub_bnvd";"huile essentielle de menthe verte";"8008-79-5";"44";"Plant oils / Spear mint oil";"8008-79-5 ";"Approuvée";"2009-09-01";"2026-01-31";"COM";"SE";"";"";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32008L0127:EN:NOT"">2008/127</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1531303737095&uri=CELEX:32017R0195"">Reg. (EU) 2017/195</a>; <a href=""http://data.europa.eu/eli/reg_impl/2022/708/oj"">Reg. (EU) 2022/708</a>; <a href=""http://data.europa.eu/eli/reg_impl/2022/708/oj"">Reg. (EU) 2022/708</a>; <a href=""http://data.europa.eu/eli/reg_impl/2023/1446/oj"">Reg. (EU) 2023/1446</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32012R0608:EN:NOT"">Reg. (EU) No 608/2012</a>";"AT, BE, BG, CY, CZ, DE, DK, EL, ES, FI, FR, HR, HU, IE, IT, LT, LV, NL, NO, PL, PT, SE, SK";"Oui"
"421_sub_bnvd";"huile minerale blanche";"8042-47-5";"949";"Paraffin oil/(CAS 8042-47-5)";"8042-47-5";"Approuvée";"2010-01-01";"2026-11-30";"EFSA";"EL";"FR";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32009L0117:EN:NOT"">2009/117/EC</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1603197721997&uri=CELEX:32017R0555"">Reg. (EU) 2017/555</a>";"<a href=""http://data.europa.eu/eli/reg_impl/2020/2104/oj"">Reg. (EU) 2020/2014</a>; <a href=""http://data.europa.eu/eli/reg_impl/2021/1449/oj"">Reg. (EU) 2021/1449</a>; <a href=""http://data.europa.eu/eli/reg_impl/2022/1480/oj"">Reg. (EU) 2022/1480</a>; <a href=""http://data.europa.eu/eli/reg_impl/2023/2592/oj"">Reg. (EU) 2023/2592</a>; <a href=""http://data.europa.eu/eli/reg_impl/2025/787/oj"">Reg. (EU) 2025/787</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>";"AT, BE, BG, CY, DE, DK, EE, EL, ES, FI, FR, HR, HU, IT, LT, LU, LV, MT, NL, NO, PL, SE, SI";"Oui"
"422_sub_bnvd";"huile minerale paraffinique";"8042-47-5";"949";"Paraffin oil/(CAS 8042-47-5)";"8042-47-5";"Approuvée";"2010-01-01";"2026-11-30";"EFSA";"EL";"FR";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32009L0117:EN:NOT"">2009/117/EC</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1603197721997&uri=CELEX:32017R0555"">Reg. (EU) 2017/555</a>";"<a href=""http://data.europa.eu/eli/reg_impl/2020/2104/oj"">Reg. (EU) 2020/2014</a>; <a href=""http://data.europa.eu/eli/reg_impl/2021/1449/oj"">Reg. (EU) 2021/1449</a>; <a href=""http://data.europa.eu/eli/reg_impl/2022/1480/oj"">Reg. (EU) 2022/1480</a>; <a href=""http://data.europa.eu/eli/reg_impl/2023/2592/oj"">Reg. (EU) 2023/2592</a>; <a href=""http://data.europa.eu/eli/reg_impl/2025/787/oj"">Reg. (EU) 2025/787</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>";"AT, BE, BG, CY, DE, DK, EE, EL, ES, FI, FR, HR, HU, IT, LT, LU, LV, MT, NL, NO, PL, SE, SI";"Oui"
"423_sub_bnvd";"huile vegetale";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"424_sub_bnvd";"huiles empyreumatiques";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"425_sub_bnvd";"hydramethylnon";"67485-29-4";"1001";"Hydramethylnon";"67485-29-4";"Non approuvée";"";"";"";"";"";"";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32002R2076:EN:NOT"">2002/2076</a>";"";""
"426_sub_bnvd";"hydrazide maleique";"123-33-1";"820";"Maleic hydrazide";"123-33-1 ";"Approuvée";"2017-11-01";"2032-10-31";"EFSA";"BE";"";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32003L0031:EN:NOT"">03/31/EC</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:31979L0117"">79/117/EEC</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32016R0950"">Reg. (EU) 2016/950</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32012R0823:EN:NOT"">Reg. (EU) No 823/2012</a>";"<a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1505398995466&uri=CELEX:32017R1506"">Reg. (EU) 2017/1506</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>";"AT, BE, CZ, DE, DK, EL, ES, FI, FR, HR, HU, IE, IT, LT, LU, LV, PL, PT, SE, SI, SK";"Oui"
"427_sub_bnvd";"hydrolysat de proteines";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"428_sub_bnvd";"hydroxyde de potassium";"1310-58-3";"";"";"";"";"";"";"";"";"";"";"";"";""
"429_sub_bnvd";"hydroxyde de sodium";"1310-73-2";"1149";"Sodium hydroxide";"1310-73-2";"Non approuvée";"";"";"";"";"";"";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32004D0129:EN:NOT"">2004/129/EC</a>";"";""
"430_sub_bnvd";"hymexazol";"10004-44-1";"135";"Hymexazol";"10004-44-1";"Approuvée";"2011-06-01";"2026-08-31";"EFSA";"AT";"SE";"";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011L0005:EN:NOT"">2011/5/EU</a>; <a href=""http://data.europa.eu/eli/reg_impl/2023/918/oj"">Reg. (EU) 2023/918</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1537972541028&uri=CELEX:32018R1266"">Reg.(EU) No 2018/1266</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg.(EU) No 540/2011</a>";"AT, BE, CZ, DE, DK, EL, FI, FR, HU, IE, IT, NL, PL, SE";"Oui"
"431_sub_bnvd";"hypochlorite de sodium";"7681-52-9";"1150";"Sodium hypochlorite";"7681-52-9";"Non approuvée";"2009-09-01";"2019-08-31";"COM";"IE";"UK";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32008L0127:EN:NOT"">2008/127/EC</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32013R0190:EN:NOT"">Reg. (EU) No 190/2013</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>";"<a href=""http://data.europa.eu/eli/reg_impl/2022/801/oj"">Reg. (EU) 2022/801</a>";"";""
"432_sub_bnvd";"imazalil";"35554-44-0";"1315";"Imazalil (aka enilconazole)";"35554-44-0";"Approuvée";"2012-01-01";"2027-05-31";"EFSA";"NL";"BE";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:31997L0073:EN:NOT"">1997/73/EC</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32007L0021:EN:NOT"">2007/21/EC</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32010L0057:EN:NOT"">2010/57/EU</a>";"<a href=""http://data.europa.eu/eli/reg_impl/2024/2781/oj"">Reg. (EU) 2024/2781</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1550657879685&uri=CELEX:32019R0291"">Reg. (EU) No 2019/291</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0705:EN:NOT"">Reg. (EU) No 705/2011</a>";"AT, BE, BG, CY, DE, DK, EE, EL, ES, FI, FR, HR, IE, IT, LU, NL, NO, PL, PT, SE";"Oui"
"433_sub_bnvd";"imazamox";"114311-32-9";"138";"Imazamox";"114311-32-9";"Approuvée";"2017-11-01";"2027-06-30";"EFSA";"EL";"IT";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32003L0023:EN:NOT"">03/23/EC</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32012R0823:EN:NOT"">Reg. (EU) No 823/2012</a>";"<a href=""https://eur-lex.europa.eu/eli/reg_impl/2020/2007/oj"">Reg. (EU) 2020/2007</a>; <a href=""http://data.europa.eu/eli/reg_impl/2025/99/oj"">Reg. (EU) 2025/99</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1557739210458&uri=CELEX:32019R0724"">Reg. (EU) No 2019/724</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>";"AT, BE, BG, CY, CZ, DE, EE, EL, ES, FI, FR, HR, HU, IE, IT, LT, LV, MT, NL, PL, PT, RO, SE, SK";"Oui"
"434_sub_bnvd";"imazaquine";"81335-37-7";"140";"Imazaquin";"81335-37-7";"Non approuvée";"2009-01-01";"2018-12-31";"COM";"BE";"IE";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32008L0069:EN:NOT"">2008/69</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32008L0069:EN:NOT"">2008/69</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R1100:EN:NOT"">Reg. (EU) No 1100/2011</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R1100:EN:NOT"">Reg. (EU) No 1100/2011</a>";"<a href=""http://data.europa.eu/eli/reg_impl/2022/801/oj"">Reg. (EU) 2022/801</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>";"";""
"435_sub_bnvd";"imidaclopride";"138261-41-3";"688";"Imidacloprid";"138261-41-3";"Non approuvée";"2009-08-01";"2020-12-01";"EFSA";"DE";"NL";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32008L0116:EN:NOT"">2008/116/EC</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32010L0021:EN:NOT"">2010/21/EU</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1531303737095&uri=CELEX:32017R0195"">Reg. (EU) 2017/195</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32013R0485:EN:NOT"">Reg. (EU) No 485/2013</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>";"<a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32020R1643&qid=1604918663225"">Reg. (EU) 2020/1643</a>; <a href=""http://data.europa.eu/eli/reg_impl/2022/801/oj"">Reg. (EU) 2022/801</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1529936152853&uri=CELEX:32018R0783"">Reg.(EU) No 2018/783</a>";"";""
"436_sub_bnvd";"indoxacarbe";"173584-44-6";"229";"Indoxacarb";"173584-44-6";"Non approuvée";"2006-04-01";"2021-12-19";"COM";"FR";"ES";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32006L0010:EN:NOT"">06/10/EC</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1505911130555&uri=CELEX:32017R1511"">Reg. (EU) 2017/1511</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1537974747851&uri=CELEX:32018R1262"">Reg. (EU) 2018/1262</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1569849607755&uri=CELEX:32019R1589"">Reg. (EU) 2019/1589</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32013R0533:EN:NOT"">Reg. (EU) No 533/2013</a>";"<a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1603180526907&uri=CELEX:32020R1511"">Reg. (EU) 2020/1511</a>; <a href=""http://data.europa.eu/eli/reg_impl/2021/1449/oj"">Reg. (EU) 2021/1449</a>; <a href=""http://data.europa.eu/eli/reg_impl/2021/2081/oj"">Reg. (EU) 2021/2081</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>";"";""
"437_sub_bnvd";"iodosulfuron-methyl-sodium";"144550-36-7";"231";"Iodosulfuron";"185119-76-0";"Approuvée";"2017-04-01";"2032-03-31";"EFSA";"BE";"FR";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32003L0084:EN:NOT"">03/84/EC</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32016R0950"">Reg. (EU) 2016/950</a>";"<a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1490351291552&uri=CELEX:32017R0407"">Reg. (EU) 2017/407</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32012R0823:EN:NOT"">Reg. (EU) No 823/2012</a>";"AT, BE, BG, CY, CZ, DE, DK, EE, EL, ES, FI, FR, HR, HU, IE, IT, LT, LU, LV, MT, NL, NO, PL, PT, RO, SE, SI, SK";"Oui"
"438_sub_bnvd";"ioxynil octanoate";"3861-47-0";"232";"Ioxynil";"1689-83-4";"Non approuvée";"";"";"";"FR";"AT";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32004L0058:EN:NOT"">04/58/EC</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>";"<a href=""http://data.europa.eu/eli/reg_impl/2022/801/oj"">Reg. (EU) 2022/801</a>";"";""
"439_sub_bnvd";"ioxynil";"1689-83-4";"232";"Ioxynil";"1689-83-4";"Non approuvée";"";"";"";"FR";"AT";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32004L0058:EN:NOT"">04/58/EC</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>";"<a href=""http://data.europa.eu/eli/reg_impl/2022/801/oj"">Reg. (EU) 2022/801</a>";"";""
"440_sub_bnvd";"ipconazole";"125225-28-7";"233";"Ipconazole";"125225-28-7";"Non approuvée";"";"";"";"BE";"";"<a href=""http://data.europa.eu/eli/reg/2021/618/oj"">Commission Regulation (EU) 2021/618</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32008D0020:EN:NOT"">Dir 08/20/EC</a>";"<a href=""http://data.europa.eu/eli/reg_impl/2023/939/oj"">Reg (EU) 2023/939</a>; <a href=""https://eur-lex.europa.eu/eli/reg_impl/2018/155/oj"">Reg. (EU) 2018/155</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32020R1295&qid=1604047581955"">Reg. (EU) 2020/1295</a>; <a href=""https://eur-lex.europa.eu/eli/reg_impl/2020/2007/oj"">Reg. (EU) 2020/2007</a>";"";""
"441_sub_bnvd";"iprodione";"36734-19-7";"234";"Iprodione";"36734-19-7";"Non approuvée";"2004-01-01";"2017-12-05";"EFSA";"FR";"BE";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32003L0031:EN:NOT"">03/31/EC</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32016R0950"">Reg. (EU) 2016/950</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1505911130555&uri=CELEX:32017R1511"">Reg. (EU) 2017/1511</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32012R0823:EN:NOT"">Reg. (EU) No 823/2012</a>";"<a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1512655318141&uri=CELEX:32017R2091"">Reg. (EU) 2017/2091</a>";"";""
"442_sub_bnvd";"iprovalicarbe";"140923-17-7";"235";"Iprovalicarb";"140923-17-7";"Approuvée";"2016-04-01";"2031-03-31";"EFSA";"SE";"LV";"<a href=""http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32010L0077"">2010/77/EU</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32015R1885"">Reg. (EU) 2015/1885</a>";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32002L0048:EN:NOT"">02/48/EC</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32016R0147"">Reg. (EU) 2016/147</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>";"AT, BG, CY, CZ, DE, EL, ES, HR, HU, IT, PT, SI, SK";"Non"
"443_sub_bnvd";"isofetamide";"875915-78-9";"1199";"Isofetamid";"875915-78-9 ";"Approuvée";"2016-09-15";"2026-09-15";"EFSA";"PT";"IE";"";"<a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1474465814794&uri=CELEX:32016R1425"">Reg. (EU) 2016/1425</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1474465991631&uri=CELEX:02011R0540-20160822"">Reg. (EU) 540/2011</a>";"AT, BE, BG, CY, CZ, DE, DK, EL, ES, FR, HR, HU, IT, LT, LU, LV, NL, PL, PT, RO, SE, SI, SK";"Oui"
"444_sub_bnvd";"isoproturon";"34123-59-6";"246";"Isoproturon";"34123-59-6";"Non approuvée";"2003-01-01";"2016-06-30";"EFSA";"DE";"CZ";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32002L0018:EN:NOT"">02/18/EC</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32010L0077"">2010/77/EU</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32015R1885"">Reg. (EU) 2015/1885</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>";"<a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32015R0408&qid=1607349898202"">Reg (eu) 2015/408</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32016R0872"">Reg. (EU) 2016/872</a>";"";""
"445_sub_bnvd";"isoxaben";"82558-50-7";"248";"Isoxaben";"82558-50-7";"Approuvée";"2011-06-01";"2027-01-31";"EFSA";"AT";"FI";"";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011L0032:EN:NOT"">2011/32/EU</a>; <a href=""http://data.europa.eu/eli/reg_impl/2024/1206/oj"">Reg. (EU) 2024/1206</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>";"AT, BE, DE, EL, ES, FI, FR, IE, IT, LU, NL, NO, PT, SE, SI";"Oui"
"446_sub_bnvd";"isoxadifen-ethyl";"163520-33-0";"";"";"";"";"";"";"";"";"";"";"";"";""
"447_sub_bnvd";"isoxaflutole";"141112-29-0";"249";"Isoxaflutole";"141112-29-0";"Approuvée";"2019-08-01";"2034-07-31";"EFSA";"SE";"BE";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32003L0068:EN:NOT"">03/68/EC</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32016R0950"">Reg. (EU) 2016/950</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1496323465808&uri=CELEX:32017R0841"">Reg. (EU) 2017/841</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1530259345421&uri=CELEX:32018R0917"">Reg. (EU) 2018/917</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32012R0823:EN:NOT"">Reg. (EU) No 823/2012</a>";"<a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1557499937583&uri=CELEX:32019R0717"">Reg. (EU) 2019/717</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>";"AT, BE, BG, CZ, DE, EL, ES, FR, HR, HU, IE, IT, LU, NL, PL, PT, RO, SI, SK";"Oui"
"448_sub_bnvd";"kaolin";"1332-58-7";"327";"Aluminium silicate (aka kaolin)";"1332-58-7";"Approuvée";"2009-09-01";"2026-03-31";"EFSA";"EL";"FR";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32008L0127:EN:NOT"">2008/127</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1531303737095&uri=CELEX:32017R0195"">Reg. (EU) 2017/195</a>";"<a href=""http://data.europa.eu/eli/reg_impl/2020/1160/oj"">Reg. (EU) 2020/1160</a>; <a href=""http://data.europa.eu/eli/reg_impl/2021/745/oj"">Reg. (EU) 2021/745</a>; <a href=""http://data.europa.eu/eli/reg_impl/2022/708/oj"">Reg. (EU) 2022/708</a>; <a href=""http://data.europa.eu/eli/reg_impl/2023/1446/oj"">Reg. (EU) 2023/1446</a>; <a href=""http://data.europa.eu/eli/reg_impl/2024/2221/oj"">Reg. (EU) 2024/2221</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32012R0571:EN:NOT"">Reg. (EU) No 571/2012</a>";"AT, BE, CY, EL, ES, FR, HU, IT, LU, NL, PT, SK";"Oui"
"449_sub_bnvd";"kieselguhr";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"450_sub_bnvd";"kresoxim-methyl";"143390-89-0";"257";"Kresoxim-methyl";"143390-89-0";"Approuvée";"2012-01-01";"2027-05-31";"EFSA";"SE";"FR";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32007L0021:EN:NOT"">2007/21/EC</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:31999L0001:EN:NOT"">99/01/EC</a>";"<a href=""http://data.europa.eu/eli/reg_impl/2024/2781/oj"">Reg. (EU) 2024/2781</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1550657879685&uri=CELEX:32019R0291"">Reg. (EU) No 2019/291</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0810:EN:NOT"">Reg. (EU) No 810/2011</a>";"AT, BE, BG, CY, CZ, DE, DK, EE, EL, ES, FI, FR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, SE, SI, SK";"Oui"
"451_sub_bnvd";"lactobacillus buchneri";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"452_sub_bnvd";"lactobacillus plantarum";"";"";"";"";"";"";"";"";"";"";"";"";"";""
