"id_bnvd";"libelle_bnvd";"cas_bnvd";"codes_h_agritox";"codes_h_atp";"categories_danger_agritox";"categories_danger_atp";"mentions_danger_agritox";"mentions_danger_atp";"cmr1";"cmr2";"t_ou_t+";"effet_sur_ou_via_allaitement";"autre_classe_danger_sante";"env_a";"env_b";"autre_classe_danger_environnement";"autre_corrosif";"autre_explosif";"autre_inflammable"
"481_sub_bnvd";"mesotrione";"104206-82-8";"H361d
H373
H400
H410";"H361d
H373
H400
H410";"Toxicité pour la reproduction, catégorie 2(d)
Toxicité spécifique pour certains organes cibles – Exposition répétée, catégorie 2
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Toxicité pour la reproduction, catégorie 2(d)
Toxicité spécifique pour certains organes cibles – Exposition répétée, catégorie 2
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Susceptible de nuire au fœtus.
Risque présumé d’effets graves pour les organes à la suite d’expositions répétées ou d’une exposition prolongée
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";"Susceptible de nuire au fœtus.
Risque présumé d’effets graves pour les yeux et le système nerveux à la suite d’expositions répétées ou d’une exposition prolongée
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;True;False;False;True;True;False;False;False;False;False
"482_sub_bnvd";"metalaxyl-m";"70630-17-0";"H302
H318";"H302
H318";"Toxicité aiguë (par voie orale), catégorie 4
Lésions oculaires graves/irritation oculaire, catégorie 1";"Toxicité aiguë (par voie orale), catégorie 4
Lésions oculaires graves/irritation oculaire, catégorie 1";"Nocif en cas d’ingestion
Provoque des lésions oculaires graves";"Nocif en cas d’ingestion
Provoque des lésions oculaires graves";False;False;False;False;True;False;False;False;False;False;False
"483_sub_bnvd";"metalaxyl";"57837-19-1";"H302
H317
H412";"H302
H317
H412";"Toxicité aiguë (par voie orale), catégorie 4
Sensibilisation cutanée, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 3";"Toxicité aiguë (par voie orale), catégorie 4
Sensibilisation cutanée, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 3";"Nocif en cas d’ingestion
Peut provoquer une allergie cutanée
Nocif pour les organismes aquatiques, entraîne des effets néfastes à long terme";"Nocif en cas d’ingestion
Peut provoquer une allergie cutanée
Nocif pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;False;False;False;True;False;True;False;False;False;False
"484_sub_bnvd";"metaldehyde";"108-62-3";"H228
H301
H361f
H412";"H228
H301
H361f
H412";"Matières solides inflammables, catégorie 2
Toxicité aiguë (par voie orale), catégorie 3
Toxicité pour la reproduction, catégorie 2(f)
Dangers pour le milieu aquatique – Danger chronique, catégorie 3";"Matières solides inflammables, catégorie 2
Toxicité aiguë (par voie orale), catégorie 3
Toxicité pour la reproduction, catégorie 2(f)
Dangers pour le milieu aquatique – Danger chronique, catégorie 3";"Matière solide inflammable
Toxique en cas d’ingestion
Susceptible de nuire à la fertilité.
Nocif pour les organismes aquatiques, entraîne des effets néfastes à long terme";"Matière solide inflammable
Toxique en cas d’ingestion
Susceptible de nuire à la fertilité.
Nocif pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;True;True;False;False;False;True;False;False;False;True
"485_sub_bnvd";"metam-sodium";"137-42-8";"";"H302
H314
H317
H400
H410";"";"Toxicité aiguë (par voie orale), catégorie 4
Corrosion/irritation cutanée, catégorie 1B
Sensibilisation cutanée, catégorie 1
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"";"Nocif en cas d’ingestion
Provoque des brûlures de la peau et des lésions oculaires graves
Peut provoquer une allergie cutanée
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;False;False;False;True;True;False;False;False;False;False
"486_sub_bnvd";"metamitrone";"41394-05-2";"H302
H400";"H302
H400";"Toxicité aiguë (par voie orale), catégorie 4
Dangers pour le milieu aquatique – Danger aigu, catégorie 1";"Toxicité aiguë (par voie orale), catégorie 4
Dangers pour le milieu aquatique – Danger aigu, catégorie 1";"Nocif en cas d’ingestion
Très toxique pour les organismes aquatiques";"Nocif en cas d’ingestion
Très toxique pour les organismes aquatiques";False;False;False;False;True;True;False;False;False;False;False
"487_sub_bnvd";"metarhizium anisopliae";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"488_sub_bnvd";"metarhizium brunneum souche ma 43";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"489_sub_bnvd";"metazachlore";"67129-08-2";"H317
H351
H400
H410";"H317
H351
H400
H410";"Sensibilisation cutanée, catégorie 1B
Cancérogénicité, catégorie 2
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Sensibilisation cutanée, catégorie 1B
Cancérogénicité, catégorie 2
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Peut provoquer une allergie cutanée
Susceptible de provoquer le cancer
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";"Peut provoquer une allergie cutanée
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;True;False;False;True;True;False;False;False;False;False
"490_sub_bnvd";"metconazole";"125116-23-6";"H302
H361d
H411";"H302
H361d
H411";"Toxicité aiguë (par voie orale), catégorie 4
Toxicité pour la reproduction, catégorie 2(d)
Dangers pour le milieu aquatique – Danger chronique, catégorie 2";"Toxicité aiguë (par voie orale), catégorie 4
Toxicité pour la reproduction, catégorie 2(d)
Dangers pour le milieu aquatique – Danger chronique, catégorie 2";"Nocif en cas d’ingestion
Susceptible de nuire au fœtus.
Toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";"Nocif en cas d’ingestion
Susceptible de nuire au fœtus.
Toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;True;False;False;True;True;False;False;False;False;False
"491_sub_bnvd";"methabenzthiazuron";"18691-97-9";"";"H400
H410";"";"Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"";"Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;False;False;False;False;True;False;False;False;False;False
"492_sub_bnvd";"methanol";"67-56-1";"";"H225
H301
H311
H331
H370";"";"Liquides inflammables, catégorie 2
Toxicité aiguë (par voie orale), catégorie 3
Toxicité aiguë (par voie cutanée), catégorie 3
Toxicité aiguë (par inhalation), catégorie 3
Toxicité spécifique pour certains organes cibles – Exposition unique, catégorie 1";"";"Liquide et vapeurs très inflammables
Toxique en cas d’ingestion
Toxique par contact cutané
Toxique par inhalation";False;False;True;False;False;False;False;False;False;False;True
"493_sub_bnvd";"methiocarbe";"2032-65-7";"";"H301
H400
H410";"";"Toxicité aiguë (par voie orale), catégorie 3
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"";"Toxique en cas d’ingestion
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;False;True;False;False;True;False;False;False;False;False
"494_sub_bnvd";"methomyl";"16752-77-5";"";"H300
H400
H410";"";"Toxicité aiguë (par voie orale), catégorie 2
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"";"Mortel en cas d’ingestion
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;False;True;False;False;True;False;False;False;False;False
"495_sub_bnvd";"methoxyfenozide";"161050-58-4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"496_sub_bnvd";"methyl-butenol";"115-18-4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"497_sub_bnvd";"metirame-zinc";"9006-42-2";"H317
H351
H373
H400
H410";"";"Sensibilisation cutanée, catégorie 1
Cancérogénicité, catégorie 2
Toxicité spécifique pour certains organes cibles – Exposition répétée, catégorie 2
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"";"Peut provoquer une allergie cutanée
Susceptible de provoquer le cancer
Risque présumé d’effets graves pour les organes à la suite d’expositions répétées ou d’une exposition prolongée
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";"";False;True;False;False;True;True;False;False;False;False;False
"498_sub_bnvd";"metirame";"9006-42-2";"H317
H351
H373
H400
H410";"";"Sensibilisation cutanée, catégorie 1
Cancérogénicité, catégorie 2
Toxicité spécifique pour certains organes cibles – Exposition répétée, catégorie 2
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"";"Peut provoquer une allergie cutanée
Susceptible de provoquer le cancer
Risque présumé d’effets graves pour les organes à la suite d’expositions répétées ou d’une exposition prolongée
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";"";False;True;False;False;True;True;False;False;False;False;False
"499_sub_bnvd";"metobromuron";"3060-89-7";"H302
H317
H351
H373
H400
H410";"";"Toxicité aiguë (par voie orale), catégorie 4
Sensibilisation cutanée, catégorie 1
Cancérogénicité, catégorie 2
Toxicité spécifique pour certains organes cibles – Exposition répétée, catégorie 2
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"";"Nocif en cas d’ingestion
Peut provoquer une allergie cutanée
Susceptible de provoquer le cancer
Risque présumé d’effets graves pour les organes à la suite d’expositions répétées ou d’une exposition prolongée
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";"";False;True;False;False;True;True;False;False;False;False;False
"500_sub_bnvd";"metosulam";"139528-85-1";"";"H351
H373
H400
H410";"";"Cancérogénicité, catégorie 2
Toxicité spécifique pour certains organes cibles – Exposition répétée, catégorie 2
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"";"Risque présumé d’effets graves pour les yeux et les reins à la suite d’expositions répétées ou d’une exposition prolongée
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;True;False;False;True;True;False;False;False;False;False
"501_sub_bnvd";"metrafenone";"220899-03-6";"H400
H410";"";"Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"";"Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";"";False;False;False;False;False;True;False;False;False;False;False
"502_sub_bnvd";"metribuzine";"21087-64-9";"H302
H373
H400
H410";"H302
H373
H400
H410";"Toxicité aiguë (par voie orale), catégorie 4
Toxicité spécifique pour certains organes cibles – Exposition répétée, catégorie 2
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Toxicité aiguë (par voie orale), catégorie 4
Toxicité spécifique pour certains organes cibles – Exposition répétée, catégorie 2
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Nocif en cas d’ingestion
Risque présumé d’effets graves pour les organes à la suite d’expositions répétées ou d’une exposition prolongée
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";"Nocif en cas d’ingestion
Risque présumé d’effets graves pour le système sanguin à la suite d’expositions répétées ou d’une exposition prolongée
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;False;False;False;True;True;False;False;False;False;False
"503_sub_bnvd";"metschnikowia fructicola souche nrrl y-27328";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"504_sub_bnvd";"metsulfuron-methyl";"74223-64-6";"H400
H410";"H400
H410";"Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";"Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;False;False;False;False;True;False;False;False;False;False
"505_sub_bnvd";"milbemectine";"51596-10-2";"H302
H332
H400
H410";"";"Toxicité aiguë (par voie orale), catégorie 4
Toxicité aiguë (par inhalation), catégorie 4
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"";"Nocif en cas d’ingestion
Nocif par inhalation
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";"";False;False;False;False;True;True;False;False;False;False;False
"506_sub_bnvd";"molinate";"2212-67-1";"";"H302
H317
H332
H351
H361f
H373
H400
H410";"";"Toxicité aiguë (par voie orale), catégorie 4
Sensibilisation cutanée, catégorie 1
Toxicité aiguë (par inhalation), catégorie 4
Cancérogénicité, catégorie 2
Toxicité pour la reproduction, catégorie 2(f)
Toxicité spécifique pour certains organes cibles – Exposition répétée, catégorie 2
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"";"Nocif en cas d’ingestion
Peut provoquer une allergie cutanée
Nocif par inhalation
Susceptible de nuire à la fertilité.
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;True;False;False;True;True;False;False;False;False;False
